ActivityName SubjectID tBodyAccMeanX tBodyAccMeanY tBodyAccMeanZ tBodyAccStdX tBodyAccStdY tBodyAccStdZ tGravityAccMeanX tGravityAccMeanY tGravityAccMeanZ tGravityAccStdX tGravityAccStdY tGravityAccStdZ tBodyAccJerkMeanX tBodyAccJerkMeanY tBodyAccJerkMeanZ tBodyAccJerkStdX tBodyAccJerkStdY tBodyAccJerkStdZ tBodyGyroMeanX tBodyGyroMeanY tBodyGyroMeanZ tBodyGyroStdX tBodyGyroStdY tBodyGyroStdZ tBodyGyroJerkMeanX tBodyGyroJerkMeanY tBodyGyroJerkMeanZ tBodyGyroJerkStdX tBodyGyroJerkStdY tBodyGyroJerkStdZ tBodyAccMagMean tBodyAccMagStd tGravityAccMagMean tGravityAccMagStd tBodyAccJerkMagMean tBodyAccJerkMagStd tBodyGyroMagMean tBodyGyroMagStd tBodyGyroJerkMagMean tBodyGyroJerkMagStd fBodyAccMeanX fBodyAccMeanY fBodyAccMeanZ fBodyAccStdX fBodyAccStdY fBodyAccStdZ fBodyAccJerkMeanX fBodyAccJerkMeanY fBodyAccJerkMeanZ fBodyAccJerkStdX fBodyAccJerkStdY fBodyAccJerkStdZ fBodyGyroMeanX fBodyGyroMeanY fBodyGyroMeanZ fBodyGyroStdX fBodyGyroStdY fBodyGyroStdZ fBodyAccMagMean fBodyAccMagStd fBodyBodyAccJerkMagMean fBodyBodyAccJerkMagStd fBodyBodyGyroMagMean fBodyBodyGyroMagStd fBodyBodyGyroJerkMagMean fBodyBodyGyroJerkMagStd
27 LAYING 0.084683464 0.063915756 -0.066697316 0.38737543 -0.0088542395 -0.53918525 0.91260254 -0.23599696 -0.00032657964 -0.94924723 -0.88564509 -0.95237403 -0.061070859 -0.061023024 0.064506594 0.16317184 -0.039097465 -0.64898532 0.45291135 -0.36956599 0.18827663 -0.61586338 -0.35303367 -0.25947175 0.0105917 -0.25636817 -0.16571433 -0.47655723 -0.37161363 -0.13161607 0.25926488 0.26920315 0.25926488 0.26920315 -0.057049497 0.04667083 -0.15828955 -0.45710296 -0.34130386 -0.41576521 0.31533368 0.0085754635 -0.5925981 0.41470471 -0.08111044 -0.54572056 0.17389756 -0.092414878 -0.65396394 0.043448409 -0.044133692 -0.64306814 -0.45500821 -0.30778231 -0.09101497 -0.6685092 -0.38725122 -0.39170785 0.23345871 0.091399252 0.10243733 -0.037007783 -0.39207061 -0.61108339 -0.42093187 -0.44421684 3
28 LAYING 0.08892754 -0.033534888 -0.056897447 0.37220859 0.18339728 -0.54014123 0.95053562 -0.22025397 -0.0228163 -0.95830179 -0.88843177 -0.98583219 -0.34425679 0.27603534 -0.041821106 0.10191714 0.0036014496 -0.69001725 0.50422852 -0.32549431 0.18538354 -0.50661688 -0.39931555 -0.2266253 -0.25223445 -0.10428289 0.069878102 -0.22764581 -0.36058084 -0.11603843 0.2837589 0.25500517 0.2837589 0.25500517 -0.053903343 -0.067394632 -0.12336515 -0.3286556 -0.31676557 -0.2861723 0.30390952 0.15203667 -0.5782127 0.39819033 0.12509564 -0.55479992 0.09632828 -0.12003174 -0.6637107 0.007190582 0.070487967 -0.71422362 -0.29242923 -0.26545274 -0.017315897 -0.57711048 -0.5040154 -0.38002913 0.14629417 0.11667679 -0.021343783 -0.13465429 -0.29168004 -0.47768532 -0.3461681 -0.26251458 3
29 LAYING 0.090659537 0.032572755 -0.046958242 0.30000959 0.64078306 -0.55823332 0.93111456 -0.17311301 -0.0024405879 -0.9475949 -0.92411909 -0.91506946 0.17143974 0.18332563 -0.091371025 0.18777463 0.71822939 -0.67550259 -0.14397587 -0.013290027 -0.00019929849 -0.11676507 -0.39043284 0.045614071 -0.28117149 -0.11868584 -0.12164301 0.14837918 -0.4929929 0.3792224 0.28775108 0.43450334 0.28775108 0.43450334 0.088891074 0.47468554 -0.031361637 -0.16767823 -0.18622712 -0.16253251 0.336579 0.59716086 -0.59781644 0.28527049 0.55954123 -0.57062743 0.1719459 0.49396333 -0.6661524 0.096978262 0.84483507 -0.68263476 0.098033498 -0.3568051 0.29197874 -0.18507059 -0.41649465 -0.14493615 0.45169818 0.20119501 0.4124451 0.54033936 -0.1580609 -0.32134332 -0.22130268 -0.14782746 3
30 WALKING_DOWNSTAIRS 0.091124312 -0.11287298 -0.11946275 -0.32644853 0.010603085 -0.31689447 0.91483438 -0.35690044 -0.16143027 -0.84151211 -0.69394853 -0.95902942 -0.021987176 0.17922754 -0.1127937 -0.49802296 -0.2425962 -0.68893397 0.0520101 -0.10145294 -0.042580079 -0.63969628 -0.61760225 -0.49358731 -0.13482924 0.076225992 -0.0090502342 -0.49287387 -0.77971825 -0.58738122 -0.15878392 -0.37826897 -0.15878392 -0.37826897 -0.43632783 -0.48375914 -0.52735805 -0.61073035 -0.66752711 -0.69888833 -0.43073474 -0.030456383 -0.43777015 -0.28937902 -0.031675966 -0.30662963 -0.49834661 -0.24725052 -0.64705856 -0.54376916 -0.2918606 -0.73049418 -0.49882918 -0.64654479 -0.45071477 -0.68537392 -0.60336162 -0.55468967 -0.3510759 -0.4903552 -0.41058791 -0.59631936 -0.6182607 -0.67287529 -0.69264232 -0.72840217 2
31 WALKING_DOWNSTAIRS 0.093068135 0.15040887 0.051458368 -0.87300274 -0.5372151 -0.75115427 0.92804449 0.034264504 0.25084524 -0.93669927 -0.84918784 -0.87983447 -0.0052305906 0.23007165 0.10166051 -0.96938916 -0.95708017 -0.98135019 -0.014804431 0.081775604 -0.21708712 -0.96327456 -0.91176957 -0.78729901 -0.096732965 -0.012649027 -0.16045586 -0.96542072 -0.96800939 -0.96142009 -0.68871218 -0.45580129 -0.68871218 -0.45580129 -0.97136146 -0.96377909 -0.83723238 -0.78061357 -0.97074076 -0.9619693 -0.88746201 -0.67271934 -0.86836777 -0.86744999 -0.50666372 -0.71865486 -0.9710518 -0.957167 -0.97615444 -0.97022974 -0.96005807 -0.98579575 -0.9565696 -0.93136585 -0.82298248 -0.96536016 -0.90198758 -0.79599899 -0.64177335 -0.45920961 -0.96676596 -0.95846904 -0.87167485 -0.76799474 -0.96845673 -0.95651958 4
32 WALKING_UPSTAIRS 0.10222138 -0.04865811 -0.11641174 0.057574891 0.25851461 -0.086082294 0.83662197 -0.33905604 0.099303884 -0.91210008 -0.93571734 -0.83161174 0.273938 -0.40881761 -0.14579471 0.29769648 0.4444422 -0.25847706 -0.22529401 0.035328937 0.0070729919 -0.010596707 -0.28121541 -0.23658322 0.52044022 -0.1396618 0.048252936 0.06157907 -0.26749434 0.0090618325 0.094583508 0.23127532 0.094583508 0.23127532 0.10016851 0.58219224 -0.061046953 0.17766097 -0.26316936 0.012523034 0.234151 0.4544673 -0.042796926 -0.020685563 0.057859 -0.18869674 0.34759604 0.49095066 -0.1920486 0.11637386 0.27633827 -0.32234579 0.40678617 -0.19231497 0.059689701 -0.14731166 -0.34729249 -0.43396247 0.42330426 -0.082907765 0.5432555 0.6214414 0.10578693 0.024922588 -0.01779882 -0.019605638 3
33 LAYING 0.10772883 -0.00099842537 -0.024357382 0.46994618 0.43826339 -0.023087127 0.92447199 -0.23652234 -0.016478495 -0.93842072 -0.95510011 -0.91652759 0.21979105 -0.12540374 -0.090811463 0.19493939 0.5019926 -0.08357233 0.30609624 -0.29828015 0.098371978 -0.15728967 -0.072833063 0.063428439 -0.026674183 -0.15910792 -0.10001336 0.31890312 -0.073937981 0.48006311 0.45544185 0.45312682 0.45544185 0.45312682 0.20085727 0.42482802 0.10383893 0.0056983886 0.051878558 0.15254909 0.28126122 0.44799011 0.068262659 0.53787392 0.34151908 -0.16453803 0.13781267 0.36532773 0.043483632 0.14927675 0.55237646 -0.21341089 0.24568773 -0.0059935299 0.3264727 -0.2922924 -0.12328815 -0.13602528 0.50806862 0.19474234 0.40346034 0.45138258 0.064808278 -0.22102603 0.057213645 0.18863563 3
34 LAYING 0.11131242 -0.0015154049 -0.17458003 0.25840702 0.26052315 -0.53535645 0.94800698 -0.21991162 0.0060483489 -0.95959174 -0.93699977 -0.95706198 -0.040780656 0.52160459 0.088872374 -0.0012025907 0.10893634 -0.65001647 -0.54020942 0.17765381 -0.074443422 -0.041527603 -0.36280738 -0.31189787 0.06411807 -0.053858301 -0.20544936 -0.24350488 -0.37625073 -0.25090957 0.22584084 0.14540709 0.22584084 0.14540709 -0.12696342 0.028132446 0.0046421087 0.17313416 -0.3538856 -0.31461326 0.18344885 0.28240369 -0.52623424 0.28671916 0.16856806 -0.57854532 0.063904765 0.06036907 -0.6080363 -0.17661467 0.087884176 -0.69103395 0.027573215 -0.22684574 -0.096188813 -0.069816388 -0.46844637 -0.46269168 0.20497149 -0.067860081 0.058239487 -0.01881656 -0.0083326572 0.092904726 -0.36587651 -0.29646551 3
35 WALKING_DOWNSTAIRS 0.11336129 0.017742643 -0.10452548 0.14276397 0.10967151 -0.44234284 0.94160054 -0.25340597 -0.10287294 -0.91478197 -0.90863438 -0.94509999 -0.19999448 0.020611052 0.042396859 0.11491611 -0.02846355 -0.51234589 -0.31976376 0.08575552 0.1458147 0.31391021 -0.46069263 -0.38866009 0.12585834 -0.13573434 -0.18554736 -0.020384656 -0.70316135 -0.26186743 0.10196364 0.10772755 0.10196364 0.10772755 -0.086046459 0.10777078 0.11315832 0.31769733 -0.42561105 -0.45752378 0.2435239 0.14750511 -0.41289095 0.10054984 0.018269362 -0.50665815 0.17096881 -0.015814736 -0.46829267 -0.058262948 -0.11601458 -0.55416584 0.32923412 -0.50754666 -0.20656651 0.29438937 -0.43739755 -0.51789388 0.28735201 -0.18088466 0.20654142 -0.031147305 0.01473857 0.28237834 -0.42133232 -0.5481292 3
36 STANDING 0.11418016 -0.047294584 -0.10579642 0.23910976 0.10649195 -0.39496415 0.96564776 -0.081676008 0.047921288 -0.9804389 -0.93288696 -0.94875476 -0.43784112 0.20337584 -0.13471793 -0.0021038381 0.176195 -0.59274287 -0.47256169 0.024781993 0.040095334 -0.47324922 -0.50901662 -0.18633795 -0.28091173 -0.26103686 -0.15555095 -0.53516729 -0.59003754 0.097226122 0.18923937 0.13624359 0.18923937 0.13624359 -0.086539975 0.03413294 -0.21145899 -0.31442112 -0.448463 -0.44078551 0.24635633 0.19727855 -0.44297998 0.23628159 -0.016235801 -0.4157607 -0.024760547 0.095715749 -0.55824438 -0.067639927 0.18691899 -0.62498402 -0.33789293 -0.45867551 0.061166174 -0.51619503 -0.54634666 -0.36089893 0.056321893 0.0018112432 0.023874182 0.040644185 -0.34602522 -0.41066693 -0.4234103 -0.50510293 3
37 LAYING 0.11545218 0.016279339 -0.045294809 0.45172867 0.31056344 0.0042391025 0.91060704 -0.21811142 0.024599028 -0.97261257 -0.93865707 -0.95697159 -0.056362199 0.13360211 -0.0414692 0.21878214 0.30136233 0.022454892 0.30506492 -0.20608093 0.14348671 -0.042348669 0.093586194 -0.010208423 -0.15535031 -0.2566327 0.065119039 0.5756313 0.10623677 0.24451457 0.43138819 0.38931615 0.43138819 0.38931615 0.26292935 0.24708363 0.2079621 0.14434075 0.28967088 0.04267182 0.31684499 0.31570644 0.040316987 0.50148179 0.22459691 -0.10092704 0.11869203 0.20792212 0.062539604 0.21531366 0.31843959 -0.013920738 0.42951338 0.056464617 0.14318026 -0.20139285 0.1081672 -0.15657281 0.49034565 0.11241196 0.32892693 0.12599387 0.2325263 -0.13268279 0.083489144 -0.080877364 3
38 STANDING 0.12080064 0.14263826 -0.099045917 -0.9236742 -0.021478685 -0.82780587 0.74287757 0.37353617 0.30061916 -0.80311813 -0.077872451 -0.76272479 0.060991034 -0.5186867 0.13799389 -0.91518369 -0.84529955 -0.91983101 -0.045105766 -0.12212518 0.41277462 -0.88680953 -0.88960083 -0.83121498 -0.077426976 -0.026333613 0.022527145 -0.89436908 -0.94312555 -0.87788756 -0.61970979 -0.23318045 -0.61970979 -0.23318045 -0.89430752 -0.88227122 -0.79485912 -0.86870817 -0.91945981 -0.92658966 -0.91674156 -0.20861043 -0.83035805 -0.92646869 0.0046812356 -0.83941684 -0.91816516 -0.85056386 -0.90925904 -0.91949222 -0.84992447 -0.92909593 -0.86374888 -0.90030651 -0.80515085 -0.89413797 -0.88411463 -0.8560485 -0.34449362 -0.29612487 -0.87541242 -0.89119177 -0.88504103 -0.8798905 -0.92341123 -0.93604716 4
39 WALKING_DOWNSTAIRS 0.12138473 -0.10053922 -0.17815767 -0.30231286 -0.15407803 -0.2985209 0.92874302 -0.32445138 -0.15420015 -0.86529895 -0.78592863 -0.82814398 0.077127864 0.094818429 0.018227561 -0.47090404 -0.42989027 -0.73290106 0.30365586 -0.27064169 -0.093295481 -0.59835167 -0.58809509 -0.60989953 -0.21751935 -0.029231445 -0.17984378 -0.56048836 -0.82267015 -0.61871182 -0.20334073 -0.30175823 -0.20334073 -0.30175823 -0.49669003 -0.52335523 -0.41128438 -0.5367874 -0.69092761 -0.80184389 -0.43003168 -0.30991857 -0.52249284 -0.25782563 -0.13378988 -0.24629849 -0.48872719 -0.47400252 -0.70921687 -0.49915239 -0.41896045 -0.75461834 -0.46512876 -0.67596484 -0.55868487 -0.6408808 -0.54487785 -0.66382915 -0.33515875 -0.39184537 -0.486797 -0.57635359 -0.64214807 -0.54950044 -0.80057876 -0.81734898 2
40 SITTING 0.12166437 -0.042791613 -0.12842315 0.14770509 -0.028774883 -0.49534396 0.94458639 -0.046450643 0.14520094 -0.9479067 -0.88244791 -0.92231444 0.50761225 -0.22111242 0.057843276 -0.088797598 0.15315061 -0.61962557 0.15738314 -0.18742048 0.15630084 -0.16750551 -0.73455154 -0.48004665 0.53906066 -0.072532698 0.040629868 -0.18466812 -0.77586368 -0.26045836 0.071705236 0.08627058 0.071705236 0.08627058 -0.10461531 -0.11599817 -0.25004646 -0.30248093 -0.52317684 -0.49467643 0.06701126 0.15499766 -0.48339023 0.17801338 -0.20671179 -0.54365787 -0.10617485 0.13349254 -0.56785374 -0.15244342 0.094001155 -0.67144255 0.21344181 -0.70859446 -0.23318032 -0.29388654 -0.75379928 -0.64125046 0.14486096 -0.11725667 -0.11871576 -0.11875137 -0.3087624 -0.41992889 -0.47419139 -0.5569166 3
41 STANDING 0.12181363 0.012983925 -0.054894894 0.14031488 0.21426029 -0.29746767 0.9207441 -0.33342188 -0.028020502 -0.92565571 -0.92759418 -0.89280054 0.42187067 0.15423548 0.13096979 -0.20171265 -0.11383993 -0.62993012 0.31049224 -0.24242438 -0.0019779221 -0.41966612 -0.52120054 -0.43651538 -0.26490322 -0.21644623 -0.10306967 -0.2431572 -0.65664975 -0.45642658 0.18320963 -0.021544057 0.18320963 -0.021544057 -0.19393268 -0.41291178 -0.26812489 -0.4447689 -0.48141795 -0.62376772 0.013126901 0.078061805 -0.40728929 0.18671975 0.20512114 -0.29385822 -0.28987033 -0.2121637 -0.58027429 -0.18211238 -0.06564576 -0.67944649 -0.21788183 -0.53924695 -0.3463001 -0.48433261 -0.51366408 -0.52097433 -0.062015381 -0.15155827 -0.34133278 -0.52165342 -0.44179936 -0.5445088 -0.59728063 -0.68710382 2
42 STANDING 0.12555853 -0.049695407 -0.12593724 0.18198475 -0.0026667298 -0.42628299 0.97743703 0.0082686077 0.017042508 -0.95015203 -0.94314499 -0.90919177 -0.14630493 -0.19745237 -0.14859216 -0.14630767 -0.046107878 -0.64398475 -0.69679876 -0.13720148 0.11478732 -0.58757824 -0.46920902 -0.15453851 -0.30975706 -0.37721528 0.035717852 -0.49786235 -0.60127995 0.095578943 0.1398894 0.011969431 0.1398894 0.011969431 -0.19902392 -0.21365451 -0.064472772 -0.36325202 -0.45556301 -0.42348288 0.098459111 -0.023556961 -0.51184985 0.21330938 -0.05453476 -0.42510251 -0.1535499 -0.15540368 -0.58726148 -0.21632019 0.009246252 -0.70223018 -0.399015 -0.41502948 0.0076780364 -0.65012103 -0.50932399 -0.29245145 -0.067621721 -0.10340614 -0.18708976 -0.25410537 -0.37721644 -0.46380339 -0.42125594 -0.46545159 3
43 WALKING_UPSTAIRS 0.12592012 -0.027658255 -0.050069386 0.082014241 0.10996979 -0.19943931 0.87608696 -0.31266964 0.14546129 -0.97949025 -0.9301705 -0.92890891 0.15605261 -0.044272839 -0.13530826 0.12056597 0.01056584 -0.38325488 -0.040797362 -0.12704777 0.086312085 -0.50653392 -0.49477278 -0.27252004 -0.05114233 -0.076813666 -0.31901875 -0.23610094 -0.42477172 -0.14781815 0.072959575 0.15923385 0.072959575 0.15923385 -0.023169704 0.10595811 -0.35195893 -0.53131281 -0.35771172 -0.33694393 0.14786122 0.095846676 -0.23301722 0.054933891 0.047262695 -0.24428883 0.12471413 -0.020727679 -0.36013805 0.012609265 -0.02395846 -0.40350226 -0.33430201 -0.4072903 -0.077929113 -0.5617517 -0.5610297 -0.4157231 0.17687852 -0.031304873 0.10898418 0.093803916 -0.48368711 -0.65576936 -0.38288677 -0.32430434 3
44 WALKING_DOWNSTAIRS 0.12803974 -0.17149004 -0.20126496 -0.31770533 -0.076935093 -0.3030659 0.92571011 -0.2980042 -0.16876561 -0.85037394 -0.66184914 -0.85348604 0.27582322 -0.082557692 -0.11890703 -0.45026413 -0.27737803 -0.74005766 0.36965773 -0.29691966 -0.088828311 -0.59003997 -0.66257054 -0.49914688 -0.18689136 0.07018212 -0.15506354 -0.51889262 -0.80435194 -0.56864417 -0.16081608 -0.33807335 -0.16081608 -0.33807335 -0.46009008 -0.42204736 -0.36728095 -0.54363555 -0.67604238 -0.73000757 -0.44090244 -0.18131911 -0.51765593 -0.27470021 -0.083208557 -0.25412579 -0.50607832 -0.33531588 -0.71563728 -0.44132104 -0.26138217 -0.76260732 -0.52029824 -0.68885518 -0.45717001 -0.61284046 -0.64957683 -0.55941028 -0.31405578 -0.45454921 -0.4688773 -0.37019422 -0.59622979 -0.58596718 -0.74294258 -0.73218266 2
45 WALKING_DOWNSTAIRS 0.12888592 -0.013788855 -0.065909648 -0.28796087 0.0074832134 -0.32634052 0.87333575 -0.4100083 -0.16882632 -0.9349887 -0.95251371 -0.9563593 0.03990523 0.0895838 0.17275813 -0.4807124 -0.21647224 -0.71619057 0.019158344 -0.054220272 -0.010189481 -0.65909847 -0.60427102 -0.53128534 -0.079189042 -0.057925781 -0.12841142 -0.48627091 -0.78337743 -0.58122598 -0.15218493 -0.35905908 -0.15218493 -0.35905908 -0.42020511 -0.48902511 -0.5423908 -0.63682954 -0.66606069 -0.69731675 -0.36083498 -0.12032028 -0.48543282 -0.26110046 0.0067753203 -0.29834495 -0.48833059 -0.28171033 -0.69398069 -0.51956165 -0.19653618 -0.7362446 -0.55390073 -0.64944933 -0.48288138 -0.69254822 -0.58144455 -0.59108074 -0.37269963 -0.45070766 -0.43069389 -0.57801153 -0.63594276 -0.70118191 -0.68774105 -0.73225941 2
46 WALKING 0.13046118 -0.05499692 -0.13178649 -0.10749685 0.10655765 -0.22750121 0.9452027 -0.25496927 -0.023947567 -0.96367838 -0.95649404 -0.87947821 0.68599695 0.21294941 0.48174038 -0.020320637 0.049889701 -0.36701435 -0.58858545 0.47215649 0.058035958 -0.2987479 -0.083700618 -0.046270863 0.030443073 -0.19276755 -0.53663364 -0.37333747 -0.22228692 -0.24290764 -0.018090242 -0.11528655 -0.018090242 -0.11528655 -0.060948522 -0.005088398 0.11059856 0.04826198 -0.28283089 -0.23500523 -0.01375167 0.14204763 -0.18688863 -0.14716133 0.016703328 -0.31673904 -0.054555143 -0.017584859 -0.35673698 -0.071332774 0.054634171 -0.37515207 -0.1847059 -0.045068466 0.19671606 -0.33632894 -0.11493502 -0.22826933 -0.0053009708 -0.32157475 0.0081418252 -0.026719428 -0.07690455 -0.046382456 -0.19277722 -0.34055324 3
47 LAYING 0.13056706 -0.0024906179 -0.16360941 0.25217006 0.28460522 -0.44978037 0.93082697 -0.21981739 -0.014268577 -0.97743356 -0.91804837 -0.97355321 -0.17311403 0.00058284144 0.079737855 0.071956476 0.099590996 -0.52580898 -0.559325 0.22471325 0.050640343 -0.079846061 -0.32289835 -0.17166203 0.205299 0.092001061 -0.30297637 -0.35909977 -0.35580902 0.045197956 0.19952603 0.26879653 0.19952603 0.26879653 -0.072359248 0.098955074 0.030890541 0.16975826 -0.29261792 -0.31933057 0.24669376 0.25326052 -0.42266479 0.25430289 0.21976782 -0.51190862 0.059400527 0.024689107 -0.46395303 -0.011941135 0.10926431 -0.5876678 -0.034385538 -0.24408246 0.068268726 -0.10179793 -0.38141722 -0.3434702 0.25323391 0.079934719 0.16118461 0.0081261187 -0.090902464 0.13411448 -0.33619309 -0.34414497 3
48 STANDING 0.13125238 -0.021430718 -0.032951663 -0.66689707 -0.84479284 -0.83679202 -0.45833765 0.96864209 0.19268678 -0.35796857 -0.87964379 -0.77572844 0.30739918 -0.099020652 -0.1121442 -0.94425088 -0.93451225 -0.94829572 0.12373627 0.054733818 0.7152716 -0.88791337 -0.93326857 -0.87790183 -0.186611 -0.09779463 -0.14325002 -0.94781309 -0.95487533 -0.97456534 -0.75562497 -0.53366378 -0.75562497 -0.53366378 -0.95189131 -0.91538124 -0.66019733 -0.80513005 -0.96440759 -0.9438061 -0.69464293 -0.8503373 -0.87432664 -0.65634364 -0.85066425 -0.82918088 -0.94295678 -0.93509826 -0.94319741 -0.95092675 -0.93846565 -0.9517715 -0.86125762 -0.92093961 -0.8759595 -0.89630535 -0.94257392 -0.88952464 -0.58731977 -0.57771943 -0.91707336 -0.91200053 -0.83768363 -0.81672806 -0.94272337 -0.94880468 6
49 LAYING 0.1321928 -0.0097691788 -0.14062071 -0.94009579 -0.9155393 -0.93823841 -0.39477054 0.96767722 0.18647215 -0.80516746 -0.9758056 -0.91369722 0.11671595 -0.026028017 0.030084317 -0.95501761 -0.90156213 -0.95670756 -0.046836866 -0.080250712 0.074287719 -0.95251221 -0.92931521 -0.91620488 -0.11039597 -0.058549055 -0.082999046 -0.93955468 -0.94506829 -0.93680625 -0.90247471 -0.88680191 -0.90247471 -0.88680191 -0.94190729 -0.92990931 -0.92879052 -0.92179427 -0.9472475 -0.93902178 -0.93643368 -0.90057841 -0.93450813 -0.94145772 -0.92912843 -0.94486789 -0.95877797 -0.90154704 -0.94977562 -0.95490671 -0.90870861 -0.96244992 -0.93645749 -0.92622022 -0.90127602 -0.95759849 -0.93172147 -0.92932424 -0.91022763 -0.8914894 -0.93953816 -0.91710132 -0.92815223 -0.93059117 -0.94643804 -0.93385034 6
50 WALKING_DOWNSTAIRS 0.13669746 -0.055384001 -0.19109061 -0.21884051 0.046485691 -0.25695173 0.90060794 -0.36668007 -0.11056896 -0.97316852 -0.92509219 -0.89513174 0.072316781 -0.04380524 0.2226211 -0.38821211 -0.17960081 -0.68806013 -0.45818719 0.28049582 0.27372839 -0.55856301 -0.61718126 -0.44471333 0.037415608 0.11243982 -0.53138562 -0.5090911 -0.78327929 -0.54106672 -0.10768492 -0.19330021 -0.10768492 -0.19330021 -0.37762627 -0.37460133 -0.32593024 -0.3866102 -0.65692039 -0.71750622 -0.27763846 -0.034271532 -0.46705897 -0.19676777 0.021617958 -0.2120878 -0.39180188 -0.19259138 -0.64120499 -0.44021527 -0.22277785 -0.73550959 -0.45701336 -0.64193233 -0.24601795 -0.59088275 -0.60524466 -0.57901826 -0.16512383 -0.33485466 -0.28406212 -0.51823231 -0.48535399 -0.42626273 -0.71229478 -0.74432187 2
51 SITTING 0.13771755 0.0018420117 -0.07185554 0.12649806 -0.13374876 -0.4434312 0.9501671 -0.044096615 0.13737292 -0.9481727 -0.92652763 -0.94105282 -0.0035042171 0.057631174 0.20956901 -0.09972853 -0.027522343 -0.65886972 -0.094295144 -0.1243721 0.039727751 -0.22779847 -0.71390106 -0.54827147 0.025031852 -0.013000446 0.01791836 -0.33477629 -0.85585151 -0.37665537 0.068669597 -0.032979969 0.068669597 -0.032979969 -0.16249343 -0.20938607 -0.30982846 -0.39831742 -0.59001664 -0.65648206 0.091593778 -0.045083943 -0.48094947 0.13995583 -0.24065061 -0.46615754 -0.062706918 -0.054379324 -0.60692109 -0.2285978 -0.06476078 -0.71178325 -0.088821818 -0.75636856 -0.36116047 -0.27300461 -0.69242116 -0.67175456 -0.034080839 -0.18269644 -0.15149595 -0.29405536 -0.44054851 -0.47237839 -0.620859 -0.73621322 3
52 WALKING_DOWNSTAIRS 0.13869448 0.0035650465 -0.15191849 -0.21971712 -0.10595294 -0.3083072 0.94584832 -0.21148556 -0.098591385 -0.94934179 -0.93470228 -0.86805056 0.71589966 -0.17030328 0.07891126 -0.24001296 -0.28871702 -0.57969792 -0.037582368 -0.093422218 0.078238364 -0.1832503 -0.53940288 -0.39492257 -0.032928465 0.012740437 -0.13075215 -0.37602166 -0.73777839 -0.41401503 -0.18344617 -0.13726933 -0.18344617 -0.13726933 -0.3764352 -0.14910357 -0.22387944 -0.28114291 -0.58360968 -0.61221661 -0.11637551 -0.084212471 -0.42386197 -0.26430287 -0.1743755 -0.30117338 -0.19849023 -0.33287852 -0.55594544 -0.36233296 -0.28717887 -0.60077092 -0.11250967 -0.5683792 -0.24990623 -0.21037236 -0.52554033 -0.50627409 -0.090728589 -0.2983917 -0.087074062 -0.24133689 -0.38588439 -0.33431989 -0.62617878 -0.62078147 3
53 SITTING 0.14028257 -0.024774748 -0.058393749 -0.30617287 -0.24662005 -0.43628349 0.94868673 -0.25051498 0.08122521 -0.97003988 -0.9775067 -0.95918649 0.023750778 0.31249561 -0.015022848 -0.46747809 -0.45290319 -0.78749471 0.11099358 -0.13355062 0.011691954 -0.59400956 -0.59843984 -0.3076529 -0.071675807 -0.18564015 -0.028735344 -0.63513419 -0.86100865 -0.63990825 -0.28628374 -0.26606164 -0.28628374 -0.26606164 -0.52192209 -0.51464524 -0.42032288 -0.64033693 -0.74966565 -0.7981885 -0.35144361 -0.24958393 -0.61143086 -0.28902515 -0.29231277 -0.39571978 -0.4642933 -0.45128539 -0.75241364 -0.52021494 -0.49491441 -0.82322911 -0.55485048 -0.71391731 -0.38638181 -0.60845902 -0.54398134 -0.34691189 -0.33135227 -0.34558873 -0.49638176 -0.54177562 -0.69687463 -0.6641988 -0.79343021 -0.81874402 2
54 WALKING 0.14085877 -0.068261729 -0.072115723 -0.23449858 -0.079448995 -0.03366354 0.93206988 -0.31920065 -0.063759757 -0.86447892 -0.80015145 -0.88450489 0.26743742 -0.070566748 0.075912557 -0.31353045 -0.46740504 -0.68928686 0.21415459 -0.27289173 0.027375306 -0.65416238 -0.018962532 -0.61725207 0.022401798 -0.060417603 -0.085348317 -0.58093117 -0.58654269 -0.64757147 -0.088105584 -0.22682976 -0.088105584 -0.22682976 -0.39356298 -0.47638637 -0.21782907 -0.20028901 -0.5670185 -0.68193484 -0.3085734 -0.28708183 -0.42342398 -0.20710176 -0.042503802 0.065190688 -0.3655635 -0.49881331 -0.64912616 -0.31975814 -0.4680903 -0.72883876 -0.52452793 -0.33727667 -0.55557262 -0.69597999 0.12717306 -0.67475699 -0.25736165 -0.33008445 -0.41310842 -0.57356928 -0.36221134 -0.23326716 -0.65467049 -0.74620984 2
